Judul,Label
" Klarifikasi dari Dinkes terkait Informasi Ramuan Minyak Tanah yang Bisa Mengobati Penyakit Asam Urat, Kolesterol, dan Tekanan Darah Tinggi",0
 Permen Jeli yang Dibuat dengan Gelatin yang Berasal dari Kulit dan Tulang Hewan.,0
 Klarifikasi dari Rektor UIN Suska Riau terkait Surat Pemecatan Ustaz Abdul Somad sebagai Dosen,0
" Klarifikasi Putra Aji Adhari, Anak Kelas ll MTS yang “Bobol” Situs KPU Pemilu 2019",0
 Unggahan Hasil C1 Pleno TPS di Bangil Pasuruan Berbeda dengan Hasil Situng KPU,0
 Klarifikasi Surat Edaran Intruksi Memasang Spanduk Ucapan Selamat Terpilihnya Prabowo-Sandi sebagai Presiden dan Wakil Presiden,0
 Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg,0
" DITUDING TAWARKAN PEKERJAAN KE PERETAS SITUS KPU, POLRI BERI BANTAHAN",0
 Cokelat “Mermaid” Memakan Korban,0
 Foto Prabowo dan Titiek Soeharto,0
 Klarifikasi KPU Terkait Pernyataan Ustaz Haikal Hassan Mengenai 13 Juta Pemilih yang Gila,0
 Klarifikasi Terkait Perbedaan Hasil Situng KPU Ketika Dipindahkan Dalam Bentuk Microsoft Excel,0
 Klarifikasi Atas Isu Pelaku Bom Srilanka Adalah WNI,0
 “Video Petugas KPPS Coblosi Kertas Suara di Halmahera Tengah Beredar”,0
 Klarifikasi Kementerian BUMN Atas Isu BRI Akuisisi Jiwasraya,0
 Imigrasi Kota Semarang Tangkap 40 WNA Pelaku Kejahatan,0
" Komisioner KPU, Ilham Saputra adalah adik kandung Yuga Aden, Tim Komunikasi Badan Pemenangan Nasional (BPN)",0
 Klarifikasi Humas Pemprov NTB Terkait Kabar Gurbenur Zulkifliemansyah yang Disebut Mengucapkan Selamat kepada Prabowo – Sandi,0
 Video Petugas KPPS Coblos Surat Suara di Boyolali,0
 15 Kotak Suara DPRD Jambi Dibakar OTK,0
" KPU Klarifikasi Terkait Kesalahan Input Data Form C1 Di TPS 093 Bidara Cina, Jakarta Timur",0
 REDAKSI LIPUTAN 6 SCTV: “Tidak Pernah Revisi Quick Count”,0
 Klarifikasi SMS Dengan Nomor Handphone Ustadz Abdul Somad Dukung Paslon 01,0
 5 Panita Pengawas Desa di Aceh Tamiang Dipecat karena Pose Dua Jari,0
 Berpose Foto Salam Dua Jari Memakai Rompi Bawaslu,0
 Bawaslu Bantah Pelaku Surat Suara Tercoblos Di Malaysia Telah Ditangkap,0
 Klarifikasi tvOne terkait foto Ustadz Abdul Somad dan Direksi serta karyawan tvOne di akun twitter @saididu,0
 Klarifikasi PT Schroder Terkait Isu Memberikan Dana Kampanye Untuk Sandiaga Uno,0
 Klarifikasi Polisi Terkait Isu Larangan Kendaraan Plat L dan W Masuk ke Malang,0
 Fakta Sesungguhnya terkait Video Deklarasi Keluarga Ibu Kandung Prabowo di Minahasa Mendukung Jokowi dalam Pilpres 2019,0
 Klarifikasi Twitter Tentang Tuduhan Tak Netral di Pemilu 2019,0
 Surat suara yang sah harus ada tanda tangan KPPS,0
 Klarifikasi Gus Mus ( A. Mustofa Bisri ) Terkait Video ‘Rekayasa’ Dirinya Menanggapi Pernyataan Ma’ruf Amin,0
 “Dugaan Pelanggaran Pemilu di Acara Singkawang Bersholawat”,0
 Penjelasan terkait Novel Baswedan yang Disebut jadi Partisipan Partai Gerindra dan Ketidaknetralan KPK di Pilpres 2019,0
 Klarifikasi Atas Isu OTT Bupati Kapuas Oleh KPK,0
 Baliho “Cinesia Timur Sakti” Bertuliskan Bahasa Cina di Bandara Haluoleo Kendari,0
 Kode QR ke Tautan hebatdiki(dot)com,0
 PT KAI Memberikan Klarifikasi Terkait KA Argo Parahyangan Berasap,0
 Penjelasan KPU Gowa terkait Baliho Surat Suara yang Tidak Mencantumkan Foto Capres-Cawapres Prabowo-Sandi,0
 Penjelasan Haikal Hassan terkait Cuitannya yang Mendukung Jokowi dan Sebut Prabowo Tidak Jumatan Malah Minum Bir,0
 LIPI Tidak Mengeluarkan Hasil Survei Capres-Cawapres,0
" Papan Elektronik Masjid Unsri Diretas: ‘Sholat no 1, Presiden No 2’",0
 Penjelasan terkait Video Mobil Berplat TNI yang Membawa Logistik Kampanye Prabowo-Sandi,0
 Penjelasan terkait Video Truk Kontainer Bergambar Jokowi-Ma’ruf Amin,0
 Video soal Tak Ada Lagi Tahlil dan NU Jadi Fosil Jika Jokowi-Ma’ruf Kalah,0
 Klarifikasi Bukalapak Terkait Kabar Peretasan Situsnya,0
 “Indochina” di Foto Kontainer “Southern Hauliers”,0
" Klarifikasi Keluarga Zulfirman Syah, Korban Penembakan Brutal di Masjid Christchurch",0
 Mobil B 2 64RIS yang Ditumpangi Prabowo Subianto di Cianjur Milik Mantan pemimpin ISIS Regional Indonesia,0
 Penjelasan Iwan Fals terkait Foto Salam 2 Jari dan Poster Dukungan Dirinya Kepada Jokowi,0
 BMKG Kupang Bantah Terkait Informasi Prakiraan Badai di NTT Yang Beredar di Media Sosial,0
 KEPOLISIAN ANGKAT BICARA TERKAIT FOTO KOMPAK PENONTON YANG ACUNGKAN SALAM DUA JARI DI MILLENIAL ROAD SAFETY FESTIVAL,0
 KEPOLISIAN MEDAN ANGKAT BICARA TERKAIT FOTO KORBAN BEGAL YANG ALAMI PUTUS TANGAN,0
" Penjelasan terkait Unggahan yang Berisi Berita Berjudul “Tanahnya Dipatok Rp3.500 per Meter, Warga Demo Bawa Foto Jokowi “Hoax Ganti Untung”",0
" Klarifikasi LIPI Terkait Isu Pemusnahan Buku, Tesis, dan Disertasi",0
 DINAS PERHUBUNGAN BERI PENJELASAN TERKAIT “FLYER” TIKET KAPAL DIGRATISKAN SAAT JEMBATAN SURAMADU DITUTUP,0
 Klarifikasi BPPTKG Terkait Video Erupsinya Gunung Merapi dan Kepanikan Warga,0
 Klarifikasi KBRI dan PPLN Singapura Terkait Isu TKI Harus Membayar 30 Dollar untuk Menggunakan Hak Pilihnya,0
" Penjelasan Lengkap terkait Unggahan yang Bergambar Ridwan Kamil, Yusuf Mansur, dan TGB soal Dugaan Kasus Hukum yang Menimpa Mereka di Media Daring",0
 Klarifikasi KPK Terkait Isu Mengusulkan Penghapusan LHKPN,0
 Gatot Nurmantyo Bantah Isi Pesan Berantai Yang Mencatut Namanya,0
 Klarifikasi Polres Bogor Terkait Pembuatan SIM Tanpa Tes Rp. 150 Ribu di Acara Millenial Road Safety Festival,0
 Ridwan Kamil Bantah Artikel “Ridwan Kamil: Di jawa Barat Kita Akan Mendata Siapa Saja Yang Tidak Mendukung Jokowi!!”,0
 Ketum PEPES Bantah Emak-emak Ditangkap di Karawang Anggotanya,0
 Klarifikasi Terkait Isu Kelangkaan Gas LPG 3 Kg di Bangka Belitung,0
 Berita Terkait Tenaga Kerja Asing Memiliki E-KTP di Cianjur,0
 Klarifikasi Kemenag Terkait Kabar Pemecatan Dosen Hayati,0
 Caleg PDIP Minta Maaf atas Viral Senam di Atas Sajadah,0
 Klarifikasi Tokopedia Terkait Isu Kebocoran Data,0
 Penjelasan terkait Pernyataan Prabowo soal Impor Air di Debat Capres,0
 Kemenristek Dikti Bantah Surat Terkait Pengembangan Hybrid,0
 Penjelasan Terkait Informasi Mobil Berstiker Prabowo-Sandi Tidak Boleh Masuk Kebun Raya Bogor,0
 PLN Bantah Informasi Tenggat Pembayaran Listrik Dimajukan Tanggal 5 Setiap Bulannya,0
 KLARIFIKASI PETANI KULONPROGO YANG SEMPROT MATI LAHAN CABAI,0
 “Panen Bawang Berlimpah Ciptakan Krisis di India”,0
 Pembangunan Jembatan Gantung Sikundo,0
 Klarifikasi Ridwan Kamil Terkait Tudingan Bermain Dua Kaki,0
 Penjelasan Terkait Adanya Simbol yang Menyerupai Tulisan Allah di Sepatu Nike Air Max,0
 Penjelasan Terkait Beredarnya Foto Kartu E-Money Prabowo-Sandi,0
 Klarifikasi BKN Terkait Surat Optimalisasi Pemenuhan Kebutuhan PNS oleh BKN,0
" MUNCUL PESAN BERANTAI AKAN TERJADI PERANG SUSULAN AMBON VS LSM MERAH PUTIH, PIHAK KEPOLISIAN NYATAKAN KONDISI LAPANGAN KONDUSIF",0
 Penjelasan Mosaik Jalan di Depan Balaikota Surakarta Solo yang Disebut Mirip Salib,0
 Penjelasan Lengkap Duduk Perkara terkait Video Viral Massa Geruduk Gereja di Sumatera Utara,0
" Gelar Aksi Buang Cabai ke Jalan Karena ‘Termakan’ Hoax Cabai Impor, Petani Demak Minta Ma’af.",0
 Cek Fakta Pidato Kebangsaan Prabowo Subianto,0
 Penjelasan Para Elit Garbi Terkait Para Peserta Acara Deklarasi Garbi Chapter Bandung yang Memakai Kaos Jokowi-Ma’ruf Amin,0
" VIRAL FOTO TEBING ULUWATU BALI RETAK, PIHAK PENGELOLA BERIKAN KLARIFIKASI",0
 CNN Indonesia: “Bank Dunia Akui Laporan Infrastruktur Jokowi Belum Final”,0
" KPK Tidak Melakukan OTT di Pontianak, Kalimantan Barat",0
 BMKG Papua Mengklarifikasi Isu Akan Terjadi Tsunami di Papua,0
 Viking Persib Club Bantah Dukung Pasangan Capres-Cawapres Tertentu,0
 Penjelasan Bupati Nduga Terkait Foto Anaknya sedang Memegang Bendera Bintang Kejora,0
 Klarifikasi TNI-Polri Terhadap Tudingan Melakukan Penyanderaan Rombongan Tim Evakuasi Kemanusiaan dan Pemda Nduga,0
 “BMKG: Alat Pendeteksi Tsunami di Selat Sunda Hilang Sejak 2007”,0
 Kementerian PUPR Memberikan Klarifikasi Terkait Jembatan Layang Rawa Buaya yang Dikatakan Retak,0
" MUNCUL ISU AKAN TERJADI GEMPA DI PALU PADA 28 DESEMBER 2018, BMKG ANGKAT BICARA",0
 Lapan Mengklarifikasi Soal Dentuman Misterius Bukan Dari Suara Ujicoba Roket,0
 BMKG Tidak Bunyikan Sirine Peringatan Dini Tsunami di Banten,0
 Klarifikasi Taman Safari Indonesia Terkait Harbonas Sale Tiket Terusan Panda,0
 Klarifikasi Polisi Terkait Tuduhan Melakukan Diskriminasi Pemeriksanaan Kepada Orang Asli Papua (OAP) di Lapangan Terbang/Bandara Kenyam,0
 Penjelasan KPU dan BPN Prabowo-Sandi Terhadap Informasi Iklan KPU yang Tidak Cantumkan Gelar Akademisi Prawbowo-Sandi,0
 Penjelasan Data dan Fakta dari Pernyataan Djarot Saiful Hidayat yang Membandingkan Kinerja Jokowi dengan SBY soal Pembangunan di Sumut,0
 Klarifikasi Kepolisian Terkait Aturan Kendaraan Bermotor yang STNK Mati Selama 2 tahun Menjadi Bodong,0
 Klarifikasi Perpusnas Terkait Undangan “Temu Wicara ISBN Tahun 2018” pada 12 – 13 Desember di Jakarta,0
 Klarifikasi Polri dan KPK Terkait Kabar “Kabareskrim Bongkar Rekening Gendut Ketua KPK”,0
 Gambar Logo PDIP pada Ujian SD di Bogor,0
 Perhutani Mengklarifikasi Penemuan Lahan Pembibitan Ganja di Bogor,0
 Penjelasan Polresta Surabaya dan Ketua Front Mahasiswa Nasional (FMN) Surabaya Terkait Informasi 2 Mahasiswa Non-Papua yang Hilang Pasca Penggerebekan,0
 Indosat Tidak Mengirimkan SMS Berantai Kepada Penggunanya Di Lokasi Reuni Alumni 212,0
 Klarifikasi BPN Prabowo – Sandi tentang Situs ‘KTP Prabowo’,0
 Klarifikasi Ponpes Darul Muwahiddin Atas Penolakan Kedatangan Ma’aruf Amin,0
 Klarifikasi Garuda Indonesia Soal Pesawatnya yang Dikatakan Tergelincir di Bandara Adisucipto,0
 PIHAK KEPOLISIAN KALSEL AMANKAN PENYEBAR HOAKS PEMBUNUHAN LEVIE PRISILIA,0
 Penjelasan Kepala Media Center Prabowo terkait Pidato Prabowo yang Sebut Indonesia Hanya Punya 1 Profesor Fisika,0
" Klarifikasi Polri Terkait Isu Jenderal Tito ke Mekkah, Arab Saudi",0
 Klarifikasi PT KAI Atas Tuduhan Membatalkan Tiket Rombongan Reuni 212,0
 Penjelasan Bawaslu dan KPU terkait Kabar Pasien Pengidap Gangguan Jiwa Boleh Nyoblos dalam Pemilu 2019,0
 Klarifikasi GIGI Mengenai “Band Gigi for Prabowo Sandi”,0
 Pernyataan Pihak Kepolisian Terkait Acara Peringatan 4 tahunan Jemaah Khilafatul Muslimin yang akan Diadakan di Masjid Akbar Kemayoran,0
 Klarifikasi RSUD Tarakan Terkait Kabar Penahanan Bayi Pasien,0
 Klarifikasi Pertamina Perihal Lowongan Kerja RDMP RU V di Balikpapan,0
 Klarifikasi Gubernur DKI Jakarta Terkait Wacana Penghapusan Koridor 1 Transjakarta,0
 BKN Bantah Umumkan Informasi Kebijakan Baru Passing Grade Untuk CPNS Agar Lulus Tes SKD,0
 Pihak Kepolisian Bantah Info Penculikan Kakak Beradik di Sragen kota,0
 Kemenhub Klarifikasi Terkait Isu Pilot Indonesia Banyak Yang Tidak Lulus Ujian Simulator Airbus di Australia,0
 Klarifikasi BPN Prabowo-Sandi Terkait Isu Penunjukkan Hotman Paris Hutapea Sebagai Pengacara Timses,0
 Kepolisian Klarifikasi Terkait Biaya Tilang Baru,0
" Sri Mulyani Beri Klarifikasi Terkait Sajak yang Berisi tentang Keluarga, Kehilangan dan Lion Air JT 610",0
 Kapten Timnas U-23 Hansamu Yama Bantah Dirinya Menjadi Salah Satu Korban Kecelakaan Pesawat Lion Air JT 610,0
 Klarifikasi Dahnil Anzar Terkait ‘E-mail Skenario Coklat1’,0
 Pernyataan Timses Prabowo-Sandiaga Terkait #PrabowoBersamaHTI di Twitter,0
 Kemenkeu Klarifikasi Soal Sri Mulyani Pakai Topi Kalimat Tauhid,0
 Klarifikasi Komisi Hukum MUI Terkait Isu Akan Melaporkan GP Ansor dan Banser Ke Polisi Terkait Kasus Pembakaran Bendera,0
 Tanggapan Gubernur Babel dan Kepala Dinas PUPR Babel terhadap Taman Pemprov yang Mirip Mata Dajjal,0
 “Klarifikasi Gubernur Anies Terkait Dirinya Seolah Dipayungi Presiden Jokowi”,0
 Klarifikasi PT Go-Jek Terkait Isu Adanya Pemutihan Massal Akun Eks Mitra Go-Jek,0
" MUNCUL ISU PENCULIKAN ANAK DI WILAYAH CILODONG DEPOK, PIHAK KEPOLISIAN BERI KLARIFIKASI",0
 Pihak BRI Kalrifikasi Info Terkait Pemblokiran Massal Atm BRI Pada 30 Oktober 2018,0
 “Klarifikasi Kemendagri dan KPU Terkait 31 Juta Data Pemilih yang Disebut Misterius dan Tidak Bisa Dibuka”,0
" Klarifikasi Ainun Baharuddin Terkait Meme yang Bertuliskan “Tusuk ka, kalau amuki enak”",0
 Pernyataan GP Ansor Terkait Banser NU Garut yang Membakar Bendera Tauhid Bertuliskan La ilaha illa Allah Muhammad Rasulullah,0
 Klarifikasi BKN Terkait Adanya Informasi Mengenai Tidak Perlu Ujian Bagi Peserta CPNS yang Lulus Administrasi,0
 Klarifikasi BNPB Terkait Kabar Ada 2 Warga Belanda Korban Gempa Palu,0
" “Klarifikasi Polres Jembrana terkait Penodongan di Dekat SPBU Tuwed, Melaya”",0
 Kementrian Agama Bantah Sertifikat Perizinan Untuk Kelompok Bimbingan Ibadah Haji (KBIH),0
" “Klarifikasi BMKG Terkait Prediksi Gempa Bermagnitudo 8,2 dan Tsunami di Beberapa Daerah Jateng”",0
 “Taman Impian Jaya Ancol Bantah Menggratiskan Tiket Masuk Mulai 14 Oktober hingga 6 Bulan Kedepan”,0
 Klarifikasi Kemenpora Terkait Pelatih Asian Games 2018 yang Belum Terima Bonus,0
 Polisi Mengklarifikasi Info Terkait Diberlakukannya Uji Tliang E CCTV Mulai Hari Ini,0
 “BMKG Bantah Informasi Prediksi Kemarau Panjang yang Dikaitkan dengan Pertanyaan Kemunculan Dajjal”,0
 Pernyataan Polri Terhadap Acara Kontes Gay dalam Grand Final Mister dan Miss Gaya Dewata 2018 di Bali,0
 Klarifikasi UGM Terkait Pencabutan Izin Tempat Penyelenggaraan Seminar Kebangsaan: Kepemimpinan Era Milenial,0
 “Cairan dalam Wadah Mainan Anak yang Menyerupai Pisang Tidak Mengandung Narkoba”,0
 Klarifikasi Tentang Isu Gunung Salak Erupsi/Meletus,0
 KEPOLISIAN ANGKAT BICARA TERKAIT GRUP GAY PELAJAR DI GARUT,0
 “BPS Tampik Pernyataan Sandiaga yang Sebut Makan Siang di Singapura Lebih Murah daripada di Indonesia”,0
 Klarifikasi BNPB Terkait Isu Pengusiran Relawan BPBD,0
 KPU Bantah Informasi Yang Menyebut Bahwa Kemarin Adalah Batas Terakhir Pengecekan Daftar Pemilih Pilpres 2019,0
 KEPOLISIAN TEPIS ISU PENYERANGAN OLEH WARGA RUMPIN BOGOR,0
 Penjelasan Lengkap terkait Miftahul Jannah yang Didiskualifikasi dari Asian Para Games 2018 karena Berhijab,0
 Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman,0
 “Nissa Sabyan Bantah Diundang Panitia Pesta Raya Porda Jabar 2018 untuk Mengisi Acara”,0
 “Dorce Bantah Menuding Ratna Sarumpaet sebagai Transgender”,0
 Gempa Palu Bukan Penyebab Erupsi Gunung Soputan,0
 “PT AHEB Nyatakan Torpedo Tak Mengandung Zat Benzo yang Sebabkan 56 Pelajar SMP 18 Pekanbaru Menyayat Tangannya”,0
 Pihak Kepolisian Bantah Infromasi Modus Hipnotis Dua Orang Pria Berbaju Pancasila Untuk Bencana Gempa Palu,0
" “Mengenal Likuifaksi, Fenomena ‘Tanah Bergerak’ Gempa Palu”",0
 Penjelasan Airnav Indonesia terkait Kabar Mengenai Kondisi Bandara SIS Al-Jufrie di Palu yang Tidak Kondusif,0
" “Bantah Nomor Urut 01 Untungkan Jokowi-Ma’ruf dalam Komputer Sistem Biner, KPU Tegaskan Perhitungan Suara Dilakukan Secara Manual”",0
 DJP Bantah Call Centernya Meminta Data KTP dan Identitas Lainnya,0
 Klarifikasi terkait Unggahan Akun Facebook Bernama Monik Tentang Diskriminasi Siswa Kristen di SMPN 13 Pontianak,0
" WARGA KABUPATEN LOMBOK UTARA DIISUKAN MEMINUM AIR DARI GOT, BABINSA BERIKAN TANGGAPAN",0
 Kemenag Bantah Edaran Surat Guru Madrasah Wajib Melengkapi data,0
 Klarifikasi terkait Pesta Budaya Tabuik yang Disebut Beraliran Syiah,0
 “Kementan Bantah Siluet Wajah yang Ada Dibungkus Plastik Bertuliskan ‘Beras Segar’ dan ‘Toko Tani Indonesia’ ialah Presiden Jokowi”,0
 Klarifikasi terkait Video Viral Pagar Masjid Istiqlal yang Ditutup,0
 “Polri Minta Kominfo Blokir Situs SkandalSandiaga.com”,0
 Klarifikasi KPK Terkait Foto Setya Novanto Tanpa Baju Tahanan,0
 Pihak Kepolisian dan The Jakmania Bantah Melakukan Sweeping Plat D di Halim Perdana Kususma Semalam,0
 “Ferdinand Hutahean Menyatakan Akun Twitter @FerdinandFarel Bukanlah Miliknya”,0
 Indomaret Klarifikasi Tayangan TV Jokowi Yang di Protes Kader Partai Demokrat,0
 Kejati Kaltim Bantah Telah Keluarkan Rekomendasi Pengawasan Proyek Masjid Pemprov Kaltim di Kinibalu,0
 Klarifikasi Video TKA China Mengukur Tanah,0
 Kemenkeu Tidak Memblokir Rekening Ruben PS Marvey yang Berisikan Dana Bantuan Pembangunan Papua,0
" “Heboh soal ‘Prasasti SBY’, Begini Sejarah Bandara Lombok”",0
 “Inasgoc Bantah Belum Bayar Honor Penari Rato Jaroeh di Asian Games 2018”,0
 “Tidak Semua Operator Seluler Menyediakan RBT ‘Jokowi Saja’”,0
 “Demokrat: Iklan Jokowi di Bioskop Mengganggu Hak Konsumen”,0
 “Misbakhun Bantah Fasilitasi RSCC Adakan Konferensi Pers Terkait Pemblokiran Rekening Bank Milik Ruben PS Marey”,0
 Revisi deskripsi foto di berita Tempo “Rumah Tahan Gempa Rp 15 Juta Mulai Berdiri di Lombok Utara”,0
" WARGA MALANG DIHEBOHKAN SOAL PENEMUAN ALAT KEJUT YANG DIANGGAP BOM, KEPOLISIAN BERI PENJELASAN",0
 Mahasiswa Universitas Jenderal Sudirman Purwokerto Nyanyi Lagu Indonesia Raya di dalam Mesjid Nurul Alam,0
 TNI: Indonesia Tidak Langgar Perbatasan Timor Leste,0
 “Pemprov Riau Bantah akan ‘Rumahkan’ Ribuan Pegawai Honorer”,0
 ISU PENCULIKAN DISERTAI PEMERKOSAAN TERHADAP REMAJA DI BALIKPAPAN TIDAK TERBUKTI,0
 “Sophia Latjuba Bantah jadi Anggota Jurkam Jokowi – Ma’ruf”,0
 “Anies Baswedan Bantah Tunjuk Sudirman Said jadi Wakil Gubernur DKI Jakarta”,0
 Pertamina Bantah Mengurangi Kuota BBM Bersubsidi Di Wilayah Solo Raya dan DI Yogyakarta,0
 “Kader Gerindra Merasa Difitnah dengan Poster Ajakan Deklarasi #2019GantiPresiden di Bandar Lampung yang Menjanjikan Imbalan”,0
 Universitas Muhammadiyah Kupang Bantah Akan Menginisasi Gerakan #GantiPresiden2019,0
 “Transjakarta Bantah Kini PNS DKI Jakarta Mesti Bayar”,0
 Foto Massa “Aksi 67”,0
 Kak Seto Tidak Mengisi Acara di Sampoerna Academy,0
 “Bappenas Bantah Tudingan Sandiaga Uno yang Sebut Pemerintah Mengintervensi Data BPS”,0
 Ketua INASGOC Bantah Indonesia Bermain Curang Pada Cabang Pencak Silat ASIAN Games 2018,0
 “diteriakkan nama Prabowo”,0
 Pollycarpus Bantah Jadi Kader Partai Berkarya,0
" DIRUMORKAN PUNYA ATURAN BARU PEMBATASAN WAKTU PASIEN BERTEMU DOKTER, BPJS ANGKAT BICARA",0
 Sekolah SMAN 2 Rambah Hilir Riau Tidak Mewajibkan Siswi Non Muslim Memakai Jilbab,0
 “KPAI Bantah 55 Anak Meninggal karena Korban Vaksin”,0
 “APLSI Bantah Harga Listrik di Indonesia Termahal di Dunia”,0
 Rio Rizki Bukan Peraih Medali Emas Termuda Di ASIAN Games 2018,0
 Penyebutan “topan dan badai” di doa Ma’ruf Amin,0
 Klarifikasi BMKG Terkait Foto Indonesia “Very High Seismic Risk”,0
 “SMK Tidak Boleh Lagi Buka Jurusan Komputer Jaringan”,0
 “Kominfo Bantah Adanya Kebocoran Anggaran Asian Games Sebesar Rp. 846 Juta di Asian Games”,0
 Klarifikasi terkait Informasi Pihak Kepolisian Akan Bubarkan Warga yang Salat Idul Adha di Jembatan Ampera,0
 Usus Buntu Bukan Disebabkan Oleh Menelan Biji Jambu,0
" “Makanan Jamaah Haji yang Tarwiyah di Mina, Bukan dari PPIH”",0
" BAYI MENINGGAL KARENA LAHIR TANPA BIDAN, KAPUSKESMAS KADING BONE BERI KLARIFIKASI",0
 Belum Ada Susunan Resmi Tim Kampanye/Pemenangan Pasangan Prabowo-Sandi Hingga Kini (21 Agustus 2018),0
 “BMKG Menilai Pemberitaan Aljazeera yang Mengatakan Polusi Udara di Jakarta ‘Tidak Sehat’ Jelang Asian Games adalah Berlebihan”,0
 “KPK Bantah Terima Tiket Gratis Asian Games dari Erick Tohir”,0
 Dinkes Aceh Membantah Atas Isu Pelajar Lumpuh Setelah Vaksin MR,0
 “Guru TK di Malaysia yang Terekam Aniaya Muridnya Ditangkap”,0
 “Belum Ada Rencana Ujian Nasional 2019 Diselenggarakan sebanyak Tiga Kali”,0
 “Indo Barometer Bantah Buat Hasil Survei Pilpres 2019 antara Jokowi dan Prabowo”,0
 “Charta Politika Tidak Pernah Melakukan Survei Nasional dengan Simulasi Jokowi – KH. Ma’ruf Amin dan Prabowo Subianto – Sandiaga Uno”,0
 “Satelit Merah Putih Milik Telkom Indonesia Resmi Diluncurkan SpaceX”,0
 “Pembongkaran mesjid China memicu kebuntuan di Ningxia”,0
" “Bukan disebabkan vaksin, siswa MI di Palembang tewas karena radang otak”",0
" DIKABARKAN MUNDUR DARI KSP, MOELDOKO BERI KLARIFIKASI",0
 JJ Rizal Bantah Menjadi Tim Pertimbangan Monas,0
 “Kepolisian NTB Bantah Adanya Kabar Perampokan di Kopang Pasca Gempa Lombok”,0
 “PKS dan Gerindra Purwakarta Bantah Pasang Spanduk yang Dinilai Provokatif”,0
 Pernyataan Sikap Netral Universitas Indonesia (UI),0
 Klarifikasi Pondok Pesantren “Al-Munawwir” Krapyak Terhadap Pemberitaan JPNN,0
 “Pihak Keluarga Almarhumah Siswi SMPN 2 Semen Bantah ‘SA’ Meninggal dalam Kondisi Telinga Berdarah dan HP Berantakan di Lantai ”,0
 “Dinkes Pamekasan: Kasus Santri Kadur Efek ORI Difteri”,0
 KNPI Sumut Bantah Terima Mobil Bekas DPRD Sumut,0
 “BMKG Bantah Gempa Lombok Dapat Picu Gempa Megatrhust di Selatan Jawa – Selat Sunda”,0
 HMI Klarifikasi Terkait Isu Memberi Dukungan Politik Ke Partai Berkarya,0
 “Projo Bantah Lakukan Penghadangan Terhadap Neno Warisman”,0
" “RS Wates Pasang Spanduk, Umumkan BPJS Menunggak Belasan Miliar”",0
 “Bukan Bus Calon Jamaah Haji Asal Indonesia yang Mengalami Kecelakaan dan Terbakar di Wilayah Asfan”,0
 “Polri Tidak Lakukan Perubahan Pelat Kendaraan Bermotor Menjadi Warna – Warni”,0
 “Tidak Ada Klaim dari Anies Mengenai Merancang Lapangan Banteng Dari 0”,0
 The Guardian: “‘Saya merasa jijik’: di dalam pabrik akun Twitter palsu di Indonesia”,0
 Klarifikasi Kemenkes Terkait Tuduhan Penggunaan Foto Tanpa Izin Untuk Bungkus Rokok,0
